"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Mamta","Comment.Chan","Comment.Mamta"
"402","talu1238-1","Talu, China","talu1238","Lavu-Yongsheng-Talu","yta","Eurasia",26.4,101,"Sino-Tibetan","Yi-Talu.htm","Prof. Zhou Decai, Yunnan Nationalities University, Yunnan, China, March 10, 2013.",NA,"","Talu or Taliuis is a newly discovered language.",""
"403","tang1336-1","Tangkhul Naga, India","tang1336","East-Central Tangkhul Naga","nmf","Eurasia",25.0489,94.3567,"Sino-Tibetan","Tangkhul-Naga.htm","Ms. Apinao Reisangmi Leisan through Mr. Losii Heshu, NELD project, Central Institute of Indian Languages, Manasagangori, Mysore. India, August 20, 2009.","decimal","","Tangkhul Naga has a decimal numeral system, the 'həŋ' in decades, 50 to 90 is a variant of the numeral 'ten', 'tʰəra'. Tangkhul Naga has three tones; rising = v́, falling = v̀, and level tone (unmarked ).",""
"404","tang1336-2","Tangkhul Naga, India","tang1336","East-Central Tangkhul Naga","nmf","Eurasia",25.0489,94.3567,"Sino-Tibetan","Tangkhul-Naga.htm","Prof. Suhnu Ram Sharma, Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993. Reference source: Arokianathan, S, 1987. Tangkhul Naga Grammar. CIIL, India","decimal","","Tangkhul Naga has a decimal numeral system, the 'həŋ' in decades, 50 to 90 is a variant of the numeral 'ten', 'tʰəra'. Tangkhul Naga has three tones; rising = v́, falling = v̀, and level tone.",""
"405","tang1339-1","Rawang (Tangsar), Myanmar","tang1339","Tangsarr",NA,"Eurasia",NA,NA,"Sino-Tibetan","Rawang-Tangsar.htm","Mr. Nathan Straub, MA in Linguistics, Language Enhancement Centre, Payap University, Thailand, July 17, 2018, August 4, 2018.","decimal","","Western Dvngsar (Tangsar) Rawang has a decimal system. Western Dvngsar (Tangsar), Mvpáng clan. Originally spoken along the upper Renyinchi and Langdaqgong streams north of Konglangpø, Putao District, Kachin State, Myanmar. Collected from Mapáng Dù in Bangkok, Thailand. The phonology of this dialect has not been fully analyzed yet. In general, however, this dialect has a similar phonemic system to Mvtwàng Rvwàng (R. Morse 1962/1963; S. Morse 1988, 1989) and Rvmø̀l Rvwàng (Straub 2016). There are three tones on syllables that do not have stop finals, based on a scale of 5 (highest) to 1 (lowest): High /á/ 55~53, Mid /a/ 33, Low /à/ 31~11. Tone on syllables with final p/t/k/ or ʔ (the latter considered a tone-register complex) is non-distinctive, usually realized as high or high falling. Tone on minor syllables (Cə) is non-distinctive as well. Vowels: i, e [e~ɛ], a, u, o [o~ɔ], ə, ɨ. Initial consonants: p, b, t, d, k, g, s, z [dz], ts, tʃ, dʒ, m, n, ɲ, ŋ, h [h~x], j, l, r [ɹ~r~ɾ]. Voiceless stops and affricates are aspirated, although this is not indicated in the transcription for brevity's sake. Final consonants: p, t, k, m, n, ŋ, l, r, j. Diphthongs include /aj, əj, ɨj, uj, oj/. /ɨj/ is usually realized with a slightly longer vowel: [ɨˑj]; /aj/ may be considered an inherently-long-vowel counterpart to /əj/. Clusters observed include: /bl, pr, br, kr, gr/. The cluster /mj/ is found in Burmese loanwords, and the cluster /dw/ in Jinghpaw loanwords. In terms of phonological processes, two are observable here: (1) Palatalization: The initial consonant /n/ becomes /ɲ/ when followed by the vowel /i/, e.g. əní sə́l→əɲí sə́l 'twenty'. Although this nasal palatalization is a regular process, the palatal nasal forms are given in the transcription here without abstracting them to their original alveolar nasal form /n/. The palatal nasal consonant also appears before other vowels, such as /a/ in /ɲaʔù/ 'to swallow', so it can definitely be considered a separate phoneme in the latter environment. (2) Reduction to affricates: The numeral 4 is rendered /əblì/ in Dvrù and /əbrì/ in Mvpang Dvngsar, but in this dialect the *b{l,r} cluster is reduced to the affricate /dʒ/ as /ədʒì/. References: Morse, Robert H. 1962. Hierarchical levels of Rawang phonology. Bloomington, IN: Indiana University MA thesis in linguistics. Morse, Robert H. 1963. Phonology of Rawang. Anthropological Linguistics 5(5). 17–41. Morse, Stephen A. 1988. A short update on Rawang phonology. Linguistics of the Tibeto-Burman Area 11(2). 120–132. Morse, Stephen A. 1989. Five Rawang dialects compared plus more. In David Bradley, Eugénie J. A. Henderson & Martine Mazaudon (eds.), Prosodic analysis and Asian linguistics: to honour R. K. Sprigg, 237–250. (Pacific Linguistics C-104). Canberra: Pacific Linguistics. Straub, Nathan. 2016. Direction and time reference in the Rvmøl (Dvru) dialect of Rawang, from northern Myanmar. Chiang Mai, Thailand: Payap University MA thesis in linguistics.",""
"406","tang1372-1","Tanglang, China","tang1372","Tanglang-Toloza","ytl","Eurasia",26.9,99.9,"Sino-Tibetan","Tanglang.htm","Prof. Gai Xingzhi, Cultural Institute, Yunnan Nationality University, Kunming, Yunnan, China, October 24, 2009.",NA,"","Tanglang is a newly discovered language, only spoken by about two thousands people in few mountainous villages in Tai'an Township, Lijiang Naxi Autonomous county and Jiangchuan county in Yunnan Province. Tanglang is a seriously endangered language.",""
"407","tang1373-1","Tangwang Xua, China","tang1373","Tangwang",NA,"Eurasia",35.803799,103.54273,"Sino-Tibetan","Tangwanghua.htm","Professor Ran Qibin and Dr. Huang Yu, College of Chinese language and culture, Nankai University, Tianjin, China, August 5, 2018.",NA,"","The Tangwang language (Chinese: 唐汪话 Tángwàng huà) is a variety of Mandarin Chinese heavily influenced by the Mongolic Santa language (Dongxiang) or mixed language. It is spoken in a dozen or so villages in Dongxiang Autonomous County, Gansu Province, China. The linguist Mei W. Lee-Smith calls this creole language the ""Tangwang language"" (Chinese: 唐汪话), based on the names of the two largest villages (Tangjia and Wangjia, parts of Tangwang town) where it is spoken.",""
"408","tawr1235-1","Thawr Chin, Myanmar","tawr1235","Laamtuk Thet","tcp","Eurasia",22.4996,94.0957,"Sino-Tibetan","Chin-Thawr.htm","Rev. Kam Khaw Thang, Bible Society of Myanmar, Yangon, Myanmar, September 12, 1995.",NA,"","Thawr Chin numeral system is similar to that of the other Central Chin languages.",""
"409","tedi1235-1","Tedim Chin, India, Myanmar","tedi1235","Tedim Chin","ctd","Eurasia",23.6079,93.519,"Sino-Tibetan","Chin-Tiddim.htm","Ms. Zam Ngaih Cing, Graduate Student, Department of Linguistics, North-Eastern Hill University, Shillong, Meghalaya, India. June 20, 2013.","decimal","","Tedim has a decimal system similar that of other Chin languages.",""
"410","tedi1235-2","Tedim Chin, India, Myanmar","tedi1235","Tedim Chin","ctd","Eurasia",23.6079,93.519,"Sino-Tibetan","Chin-Tiddim.htm","Mr. S. Dal Sian Pau, Research Scholar, Central Institute of Indian Languages, Manasagangori, Mysore, September 10, 2009.","decimal","","Tedim Chin has a decimal system. Tedim has three registered tonesː 1 = High, 2 = Mid / Level and 3 = Low.",""
"411","tedi1235-3","Tedim Chin, Myanmar","tedi1235","Tedim Chin","ctd","Eurasia",23.6079,93.519,"Sino-Tibetan","Chin-Tiddim.htm","Rev. Kam Khaw Thang, Bible Society of Myanmar, Yangon, Myanmar, September 12, 1995.","decimal","","Tedim Chin has a decimal ssytem. The above data was written in orthographic spellings, Tedim Chin is a tonal language.",""
"412","thad1238-1","Thadou, India, Myanmar","thad1238","Thado Chin","tcz","Eurasia",24.096,93.722,"Sino-Tibetan","Thadou.htm","Assistant Prof. Pauthang Haokip, Assam University, India, May 14, 2010.","decimal","","Thadou has a decimal system. Thadou has four tonesː level tone v̄, falling tone v̀, rising tone v́, and rising falling tone v̂.",""
"413","thad1238-2","Thadou, India, Myanmar","thad1238","Thado Chin","tcz","Eurasia",24.096,93.722,"Sino-Tibetan","Thadou.htm","Prof. Suhnu Ram Sharma, Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993.","decimal","","Thadou has a decimal system. Thadou has four tonesː level tone v̄, falling tone v̀, rising tone v́, and rising falling tone v̂.",""
"414","thak1245-1","Thakali, Nepal","thak1245","Thakali","ths","Eurasia",28.7014,83.6466,"Sino-Tibetan","Thakali.htm","Dr. Ambika Regmi Banjara, Researcher, Linguistic Survey of Nepal (LinSuN), Central Department of Linguistics, Tribhivan University, Kathmandu, Nepal, August 8, 2018.","decimal","","Thakali has a decimal numeral system. Note that the differences between traditional phonetic symbols and IPAː c = IPA [t͡s]; cy = IPA [tʃ]; j = IPA [d͡ʒ], sy = IPA [ʃ]. According to Maria Hari (1970), there are four tones in Thakali: two level tones: high and low and two contour tone: extra-high falling and low-rising-falling.",""
"415","thak1245-2","Marpha Thakali, Nepal","thak1245","Thakali","ths","Eurasia",28.7014,83.6466,"Sino-Tibetan","Thakali.htm","Dr. Jhum Prasad Rai, Central Department of Linguistics, Tribhivan University, Kathmandu, Nepal, July, 23, 2018.","decimal","","Marpha Thakali has a decimal numeral system. The data is taken from Marpha village of Mustang district. Note that the differences between traditional phonetic symbols and IPAː c = IPA [t͡s]; cy = IPA [tʃ]; j = IPA [d͡ʒ], sy = IPA [ʃ].",""
"416","thak1245-3","Thakali, Nepal","thak1245","Thakali","ths","Eurasia",28.7014,83.6466,"Sino-Tibetan","Thakali.htm","Prof. Dr. Tej R. Kansakar, Central Department of Linguistics, Tribhivan University, Kathmandu, Nepal, December 24, 2013.","decimal","","Thakali has a decimal numeral system. The data is taken from Thakali of Thak Khola area of Southern Mustang. Note that the differences between traditional phonetic symbols and IPAː c = IPA [t͡s]; cy = IPA [tʃ]; j = IPA [d͡ʒ], sy = IPA [ʃ].",""
"417","thak1245-4","Thakali, Nepal","thak1245","Thakali","ths","Eurasia",28.7014,83.6466,"Sino-Tibetan","Thakali.htm","Mr. Narayan Sharma, PhD Student. SOAS, University of London, UK., October 31, 2010.","decimal","","Thakali has a decimal numeral system. The compound numerals 21 to 29 need to be checked with new data. Note that the differences between traditional phonetic symbols and IPAː c = IPA [tʃ]; ch = IPA [tʃʰ]; j = IPA [dʒ].",""
"418","thak1245-5","Thakali (Syang), Nepal","thak1245","Thakali","ths","Eurasia",28.7014,83.6466,"Sino-Tibetan","Thakali.htm","Prof. Yasuhiko Nagano, National Museum of Ethnology, Osaka, Japan, December 20, 1992.","decimal","","Thakali has a decimal system.",""
"419","than1255-1","Thangal Naga (Khoirao), India","than1255","Thangal Naga","nki","Eurasia",25.3472,93.8396,"Sino-Tibetan","Thangal-Naga.htm","Dr. Th. Chandran Singh, CIIL (Central Institute of Indian Languages), Mysore India, June 4, 2010.","decimal","","Thangal Naga numeral system is decimal.",""
"420","than1259-1","Thami (Thangmi), Nepal","than1259","Thangmi","thf","Eurasia",28.7554,85.7657,"Sino-Tibetan","Thami.htm","Dr. Mark Turin, Himalayan Languages Project, University of Leiden, Netherlands, December 19, 1998.","decimal","","Thami has a decimal system.",""
"421","thul1246-1","Thulung, Nepal, India","thul1246","Thulung","tdh","Eurasia",27.5389,87.6063,"Sino-Tibetan","Thulung.htm","Dr. Aimée Lahaussois Bartosik, LACITO-CRNS, Paris, France, September 1, 2007 (data from 2000).",NA,"","Thulung, like most Kiranti languages, is a toneless Tibeto-Burman language. The three forms above are the only ones I found, and they only ever occurred with classifiers: -le, for the general classifier, and a few other marginal classifiers (-phe for round-ish objects, -lem for days.) All other numerals that I encountered were taken directly from Nepali (and used without classifiers). Thulung is in serious contact with Nepali, and very endangered as a result. When I was there, the youngest semi-speakers were in their twenties, and even these were exceptional. One other thing to bear in mind is that this is a small community, and the nearest market is in a zone where a number of minorities come together, so Nepali is used for any real numerical/monetary transaction. An anthropologist called Nicholas Allen did work on Thulung in the early 70's, and he too recorded an almost complete loss of the numeral system. Allen (p.102) says that ""No Thulung that I met knew how to count in Thulung beyond four (many could only reach three), with the exception of one or two individuals who had learnt AS' system from his book. It is in fact most unlikely that the higher numbers were ever in current use."" The AS system he is referring to is a system for counting up to 100, which Agam Sing Dewsa RAI put in a 1944 book about the Thulung language (written in Nepali). I wonder if Toba just cited that system? As for tones, Allen had found traces of tone in Thulung (it took him years to notice it, and it wasn't consistently applied by all speakers--also, he found that the great majority of the words in the language did not have tone), but I found that any tones there may have been were lost by the time I got there. Tone loss through contact is a documented pattern, and as Nepali has no tone, I think that younger speakers must have decided over time that any differences they heard in the few words older speakers made tone distinctions for were irrelevant... Anyway, I feel confident in saying no tone in current-day Thulung. As for Koyi, there are no earlier records, so who knows, but I didn't see evidence of tone when I was there. Interesting if you consider the difference between Thulung and Koyi—both communities of about the same sizes, yet Koyi has a productive (and used) numeral system, whereas Thulung has borrowed almost the entire system from Nepali. Initial consonants: k kh g ŋ ts tsh dz dzh t th d dh n ɖ p ph b bh m r l j w s h ʔ Vowels: i, y, ɯ, u, e, o, ɔ, a",""
"422","thul1246-2","Thulung, Nepal, India","thul1246","Thulung","tdh","Eurasia",27.5389,87.6063,"Sino-Tibetan","Thulung.htm","Mr. Sueyoshi Toba, Summer Institute of Linguistics, Nepal, January 26, 1994.","decimal","","Thulung has a traditional decimal system, which is very different from other Tibeto-Burman languages. It's unknown whether nowadays the Thulung still use this old numeral system or switch to Nepali numerals .",""
"423","tibe1272-1","Central Tibetan (Lhasa), China","tibe1272","Tibetan","bod","Eurasia",28.3681,90.1872,"Sino-Tibetan","Central-Tibetan.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Central Tibetan has a decimal system.",""
"424","tibe1272-2","Cheng Zhang Tibetan, China","tibe1272","Tibetan","bod","Eurasia",28.3681,90.1872,"Sino-Tibetan","Tibetan-ChengZhang.htm","Dr. Acuo ( Yeshes Vodgsal Atshogs), Professor of Linguistics, Department of Chinese, Nankai University, Tianjin, China, August 28, 2013.","decimal","","Cheng Zhang Tibetan has a decimal systems and some numerals of this language are different from that of Central Tibetan (Lhasa dialect).",""
"425","tich1238-1","Tichurong, Nepal","tich1238","Tichurong","tcn","Eurasia",28.9506,83.4672,"Sino-Tibetan","Tichurong.htm","Ms. Mari-Sisko Khadgi and Mr. David Rutherford, 15th March 2007. Nepal",NA,"","The Tichurong might still preserve their traditional numeral system. More completed data needed.",""
"426","tilu1238-1","Tilung, Nepal","tilu1238","Tilung","tij","Eurasia",27.2203,86.4694,"Sino-Tibetan","Tilung.htm","Dr. Vishnu S. Rai, retired professor from Central Department of Linguistics, Tribhuvan University, Kathmandu, Nepal, July 19, 2018.",NA,"","Tilung is a seriously endangered languages with about 20 speakers (2015 SIL) in Sagarmatha zone: south Khotang district, Chyasmitar VDC, on Halesi Range last ridge, on Sunkosi river bank. On the above data it is not sure if the Tilung numerals after 2 to 10 were from traditional native numerals or were recently developed and the word 'mago' in 10 means zero 'o'.",""
"427","tilu1238-2","Tilung, Nepal","tilu1238","Tilung","tij","Eurasia",27.2203,86.4694,"Sino-Tibetan","Tilung.htm","Dr. Jean Robert Opgenort, Department of Linguistics, University of Berne, Switzerland, May 27, 2013.",NA,"","The Tilung numeral for ‘one’ is iya. This is the only native numeral preserved in the language, the other numerals being loans from Nepali, I have not found any special adaptations for the loan numerals. The Tilung language is dying, and the last people I spoke with had a really good command of Nepali. Nepali loans were generally pronounced the Nepali way. So, dentals were pronounced dental and retroflex as retroflex (no alveolar mix as I found with the Wambule).",""
"428","tipp1239-1","Tippera, Bangladesh","tipp1239","Tippera","tpe","Eurasia",23.5864,92.0747,"Sino-Tibetan","Tiperra.htm","Mrs. Amy Kim on behalf of the survey team (SIL-International), November 8, 2007.",NA,"","Tippera might has a system similar to that of Usoi.",""
"429","tiwa1253-1","Tiwa (Lalung ), India","tiwa1253","Tiwa (India)","lax","Eurasia",26.0667,92.2583,"Sino-Tibetan","Lalung.htm","Prof. Suhnu Ram Sharma , 7 January, 1993 Deccan College Post-Graduate and Research Institute, Pune, India Updated data provided by Dr. U.V. Jose, Don Bosco, Umswai, Assam, India. 20 July, 2007","vigesimal","","Tiwa has a vigesimal system. According to Dr. U.V. Jose' recent data, the Tiwa has completely adopted Assamese numerals with phonological adtatations. The remnant of the old Tiwa numeral system ( up to and only up to 2 ' kisha ' and ' kiníŋ', ki- is an old numeral classifier ) surfaces in the classifier constructions. On Prof. Suhnu Ram Sharma's old data ( second column) had recorded traditional Tibeto-Burman numerals up to 100. Tiwa has two tones; High [á] ( marked with accent mark ) and Falling [â] (marked with circumflex mark).",""
"430","tiwa1253-2","Tiwa (Lalung), India","tiwa1253","Tiwa (India)","lax","Eurasia",26.0667,92.2583,"Sino-Tibetan","Tiwa.htm","Ms. Dinee Samal through Mr. Losii Heshu, NELD project, Central Institute of Indian Languages, Manasagangori, Mysore, India, October 2, 2009.",NA,"","Tiw only has 1 (one) and 2 (two) are indigenous numerals and the rest are borrowed from Assamese.",""
"431","tiwa1253-3","Tiwa (Lalung), India","tiwa1253","Tiwa (India)","lax","Eurasia",26.0667,92.2583,"Sino-Tibetan","Tiwa.htm","Prof. Suhnu Ram Sharma , Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993",NA,"","Tiwa has only two indigenous numerals of Tibeto-Burman origin, after two they borrow Indo-Aryan numeral system, Assamese or Bengali.",""
"432","tong1312-1","Cholim Naga (Tangsa), India","tong1312","Cholim",NA,"Eurasia",NA,NA,"Sino-Tibetan","Naga-Tangshang.htm","Dr. Stephen Morey, Dept. of Linguistics, La Trobe University, Australia, September 17, 2009.",NA,"","The above data are taken from the Cholim or Ngaimong variety of Tangsa Naga. In this variety, 1st tone is mid-high level with some glottal constriction; 2nd tone is low falling and 3rd tone is high falling. In citation the numerals for '2' and '3' were pronounced with rising tones.",""
"433","toto1302-1","Toto, India","toto1302","Toto","txo","Eurasia",26.67,88.975,"Sino-Tibetan","Toto.htm","Dr. P. Perumalsamy, Professor cum Deputy Director, Central Institute of Indian Languages, Mysore, India, August 10, 2018.","vigesimal","","Toto has a vigesimal system. Note that the traditional symbol 'c' = IPA [ts], 'ch' = IPA [tʃ], 'j' = IPA [dʒ]. Reference: Perumalsamy, P, 2013, Toto in Linguistic Survey of India: West Bengal Part-I, Published in Web Portal of Office of the Registrar General, India, www.censusindia.gov.in",""
"434","toto1302-2","Toto, India","toto1302","Toto","txo","Eurasia",26.67,88.975,"Sino-Tibetan","Toto.htm","Mr. Toby Anderson, SIL International, February 22, 2014.","vigesimal","","The Totos have a traditional base 20 numeral system, but I have heard that there are no traditional numbers beyond 20, Indo-Aryan loanwords have been used now. In traditional numeral system, each number beyond twenty consist of a word that joins a multiple of 20 with a remainder. e. g. the number 55 would literally translate as ""two twenties and fifteen"". Noun classifiers are attached to the numbers from 1 to 10, but not after that. So far I have found the following things have their own classifiersː - people and things, - trees, - branches, - leaves fruit and vegetables, - stones, - eggs, - bamboo sticks, - half bamboo sticks (split lengthways), - quarter bamboo sticks (split lengthways) and there are probably many more. Totol is a toneless Tibeto-Burman language.",""
"435","toto1302-3","Toto, India","toto1302","Toto","txo","Eurasia",26.67,88.975,"Sino-Tibetan","Toto.htm","Prof. Sueyoshi Toba, Summer Institute of Linguistics, Nepal, January 26, 1994.","vigesimal","","Toto use a vigesimal system. There were no numerals 11 and 12 on the table. The data need to be checked with updated data.",""
"436","tsha1245-1","Tshangla (Motuo-Menba), China","tsha1245","Tshangla","tsj","Eurasia",27.3694,91.7741,"Sino-Tibetan","Tshangla.htm","Dr. Erik Andvik, SIL International, August 1, 2006, April 7, 2009.","vigesimal","","Tshangla has a vigesimal system with very especial constructions for 30, 50, 70 and 90. The word 'pʰedaŋ' means 'halfway to ... ', so 30 is formed by 'halfway to 40', 50, 70 and 90 is formed by the same method. The numbers 'hundred' and 'thousand' seem to be loanwords from a Tibetan language. Tshangla isn’t really a tonal language, at least the variety I’ve studied in Bhutan. There may be a few isolated tone contrasts but no real functional load. The variety of Tshangla spoken in Pemakö in Tibet may be tonal according to research by Zhang (see citation in my dissertation) but I haven’t investigated it personally.",""
"437","tsum1240-1","Tsum, Nepal","tsum1240","Tsum","ttz","Eurasia",28.4719,85.0817,"Sino-Tibetan","Tsum.htm","Dr. Dubi Nanda Dhakal, Central Department of Linguistics, Tribhuvan University, Nepal, August 12, 2014.","decimal","","Tsum has a decimal system similar to that of Mugon and related languages. tʃik ‘one’ ɲi ‘two’ sum ‘three’ dʒi ‘four’ ŋa ‘five’ ʈu ‘six’ thʏn ‘seven’ ghe ‘eight’ ghu ‘nine’ tʃa ‘ten’ Ordinal numerals Times tʃik ‘one’ tʃaptʃik ‘once’ ŋama ‘first’/ taŋba ɲi ‘two’ tʃapɲi ‘twice’ ɲipa ‘second’ sum ‘three’ tʃapsum ‘thrice’ sumba‘third’ dʒi ‘four’ tʃapdʒi ‘four times’ dʒiba ‘fourth’ ŋa ‘five’ tʃapŋa ‘five times’ ŋaba ‘fifth’ ʈu ‘six’ tʃapʈu ‘six times’ ʈukpa ‘sixth’ thʏn ‘seven’ tʃapthʏm ‘seven times’ tʏmba ‘seventh’ ghe ‘eight’ tʃapghe‘either times’ ghepa ‘eighth’ ghu ‘nine’ tʃapghu ‘nine times’ ghuba ‘ninth’ tʃa ‘ten’ tʃaptʃa ‘ten times’ tʃaba ‘tenth’ Numerals from 11 to 20 are given below. (__) tʃutʃi ‘eleven’ tʃuɲi ‘twelve’ tʃusum ‘thirteen’ tʃudʒi ‘fourteen’ tʃjoŋa ‘fifteen’ tʃuʈa ‘sixteen’ tʃuplʏn ‘seventeen’ tʃopke ‘eighteen’ tʃurku ‘nineteen’ ɲisu twenty’ Numerals from 21 to 30 are given below. (__) ɲis tʃaʃi ‘twenty one’ ɲitʃa ɲi ‘twenty two’ ɲitʃa sum ‘twenty three’ ɲitʃəu dzi ‘twenty four’ ɲitʃe ŋa ‘twenty five’ ɲitʃeʈa ‘twenty six’ ɲitʃəptʏn ‘twenty seven’ ɲitʃəpke ‘twenty eight’ ɲitʃəkku ‘twenty nine’ sumdzu ‘thirty’ Numerals from 31 to 40 are given below. (__) sumdzusotʃik ‘thirty one’ sumtʃusoɲi ‘thirty two’ sumtʃusosum ‘thirty three’ sumtʃusodzi ‘thirty four’ sumtʃusøŋa ‘thirty five’ sumtʃusjoʈu ‘thirty six’ sumtʃusjoptʏn ‘thirty seven’ sumtʃusjopke ‘thirty eight’ sumsorku ‘thirty nine’ siptʃu ‘forty’ Numerals from 41 to 50 are given below. (__) siptʃusatʃik ‘forty one’ siptʃusjaɲi ‘forty two’ siptʃusjaʃum ‘forty three’ siptʃusjadzi ‘forty four’ siptʃuseŋa ‘forty five’ siptʃuseʈuk ‘forty six’ siptʃusjaptum ‘forty seven’ siptʃusjapke ‘forty eight’ siptʃusjarku ‘forty nine’ ŋaptʃu ‘fifty’ Numerals from 51 to 60 are given below. (__) ŋaptʃuŋatʃik ‘fifty one’ ŋaptʃuŋaɲi ‘fifty two’ ŋaptʃuŋasum ‘fifty three’ ŋaptʃuŋaudzi ‘fifty four’ ŋaptʃuŋeŋa ‘fifty five’ ŋaptʃuŋeʈu ‘fifty six’ ŋaptʃuŋaptʏn ‘fifty seven’ ŋaptʃuŋapke ‘fifty eight’ ŋaptʃuŋarku ‘fifty nine’ ɖhuktʃu ‘sixty’ Numerals from 61 to 70 are given below. (__) ɖhuktʃuratʃik ‘sixty one’ ɖhuktʃuraɲi ‘sixty two’ ɖhuktʃurasum ‘sixty three’ ɖhuktʃurəudzi ‘sixty four’ ɖhuktʃureŋa ‘sixty five’ / ɖhuktʃurema ‘sixty five’ [check] ɖhuktʃureʈu ‘sixty six’ ɖhuktʃurapke ‘sixty four’ ɖhuktʃurarku ‘sixty nine’ dhʏntʃu ‘seventy’ Numerals from 71 to 80 are given below. (__) dhʏntʃik ‘seventy one’ dhʏndzudhʏnŋi ‘seventy two’ dhʏndzudhʏnsum ‘seventy three’ dhʏndzudhʏndzi ‘seventy four’ dhʏndzudhʏnŋa ‘seventy five’ dhʏndzudhʏnʈuk ‘seventy six’ dhʏndzudhʏdhʏn ‘seventy seven’ dhʏndzudhʏnke ‘seventy eight’ dhʏndzudhʏnku ‘seventy nine’ ghedzu ‘eighty’ Numerals from 81 to 90 are given below. (__) ghetʃughjatʃik ‘eighty one’ ghetʃughjaɲi ‘eighty two’ ghetʃughjasum ‘eighty three’ ghetʃugheudzi ‘eighty four’ ghetʃugheŋa ‘eighty five’ ghetʃugheuʈu ‘eighty six’ ghetʃugheptʏn ‘eighty seven’ ghetʃughjapke ‘eighty eight’ ghetʃughjarku ‘eighty nine’ gheptʃu ‘ninety’ Numerals from 81 to 90 are given below. (__) ghetʃughjatʃik ‘eighty one’ ghetʃughjaɲi ‘eighty two’ ghetʃughjasum ‘eighty three’ ghetʃughodzi ‘eighty four’ ghetʃughoŋa ‘eighty five’ ghetʃughjoeʈu ‘eighty six’/ ghetʃughøʈu [check] ghetʃughentʏn ‘eighty seven’ ghetʃughepke ‘eighty eight’ ghetʃughjarku ‘eighty nine’ gheptʃu ‘ninety’ Numerals from 91 to 100 are given below. (__) ghuptʃughøtʃik ‘ninety one’ ghuptʃughøɲi ‘ninety two’ ghuptʃughøsum ‘ninety three’ ghuptʃughødzi ‘ninety four’ ghuptʃughøŋa ‘ninety five’ ghuptʃughøʈu ‘ninety six’ ghuptʃughøtʏn ‘ninety seven’ ghuptʃughøpke ‘ninety eight’ ghuptʃughorku ‘ninety nine’ ghja/kja ‘hundred’ Some further numerals (__) toŋ ‘one thousand’ ʈhi ‘ten thousand’ bum ‘one lakh’ (1) ɲi toŋ ŋapkju ɖhuktsurapke [<2568] Two thousand five hundred sixty eight ‘Two thousand five hundred sixty eight’ (1) ghja daŋ ŋaptʃu [<150] Hundred and fifty ‘One hundred and fifty’ (1) tʃik toŋ ŋap kju [<1500] One thousand five hundred ‘One hundred and fifty’",""
"438","tuts1235-1","Pongnyuan Naga, Myanmar","tuts1235","Tutsa Naga","tvt","Eurasia",27.161,95.8,"Sino-Tibetan","Naga-Pongnyuan.htm","Mr. Khämlan Binkhäm, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 10 2018","decimal","","Tutsa Naga might have a decimal system. Most speakers is living in Arunachal State. There are some missing terms for 11 up, new data needed.",""
"439","tuts1235-2","Tutsa Naga, India, Myanmar","tuts1235","Tutsa Naga","tvt","Eurasia",27.161,95.8,"Sino-Tibetan","Naga-Tutsa.htm","Mr. Khämlan Binkhäm, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 10 2018","decimal","","Tutsa Naga might have a decimal system. Most speakers is living in Arunachal State. There are some missing terms for 11 up, new data needed.",""
"440","ugon1239-1","Ugong, Thailand","ugon1239","Ugong","ugo","Eurasia",14.2408,100.098,"Sino-Tibetan","Ugong.htm","Dr. David Bradley, La Trobe University, Australia, March 31, 1993.","decimal","","Ugong has a decimal system. Ugong is an endangered language.",""
"441","usui1238-1","Usoi, Bangladesh","usui1238","Usui","usi","Eurasia",23.0131,91.7879,"Sino-Tibetan","Usoi.htm","Dr. Huziwara Keisuke, Kyoto University, Kyoto, Japan, August 9, 2008.","vigesimal","","Usoi Tripura was formerly classified as an unclassified Indo-Aryan language. Usoi Tripura has a vigesimal system. There are two tonemes in Usoiː level tone ( unmarked) and a falling tone (marked with a grave accent )",""
"442","usui1238-2","Usoi, Bangladesh","usui1238","Usui","usi","Eurasia",23.0131,91.7879,"Sino-Tibetan","Usoi.htm","Mrs. Amy Kim on behalf of the survey team (SIL-International), November 8, 2007.","decimal","","Usoi has a decimal system.",""
"443","vaip1239-1","Vaiphei, India","vaip1239","Vaiphei","vap","Eurasia",24.1378,93.7195,"Sino-Tibetan","Vaiphei.htm","Dr. Ch. Yashawanta Singh, Manipur University, Imphal, India, January 2, 1993",NA,"","Vaiphei numeral system is similar to that of Paite and other Chin languages.",""
