"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Enock","Comment.Chan","Comment.Enock"
"697","pana1295-1","Pana, Burkina Faso, Mali","pana1295","Pana (Burkina Faso)","pnq","Africa",13.3501,-3.36685,"Atlantic-Congo","Pana-Gur.htm","Dr. Klaus Beyer, Humboldt-University in Berlin, Germany, October 19, 2007.",NA,"",NA,""
"698","pang1287-1","Pangwa, Tanzania","pang1287","Pangwa","pbr","Africa",-9.96782,34.8039,"Atlantic-Congo","Panwga.htm","anonymous contributor, University of Dar es Salaam, Tanzania, May 26, 1994.",NA,"","Pangwa borrowed Swahili numbers from six onwards.",""
"699","pape1239-1","Papel, Guinea-Bissau, Senegal","pape1239","Papel","pbo","Africa",11.8977,-15.8388,"Atlantic-Congo","Papel.htm","Dr. Dame Ndao, CNRS-LLACAN (The Centre National de la Recherche Scientifique (National Center for Scientific Research), Paris, France, April 20, 2008.","decimal","","Papel has a decimal system similar to that of Mankanya.",""
"700","pedi1238-1","Northern Sotho, South Africa","pedi1238","Pedi","nso","Africa",-24.7993,29.4718,"Atlantic-Congo","Sotho Northern.htm","Prof. Albert Kotzé and Dr. Lydia Mojapelo, University of South Africa, South Africa, October 28, 2007.","decimal","","Northern Sotho ( Pedi) has a decimal system.",""
"701","peer1241-1","Peere (Kutin), Cameroon","peer1241","Peere","pfe","Africa",7.82186,12.2518,"Atlantic-Congo","Kutin.htm","Ms. Konstanse Raen, EELC ( Eglise Evangelique Lutherieen de Cameroun), Adamawa, Cameroun / Norwegian Bible Society. November 14, 1994","decimal","","Peere has a decimal system.",""
"702","phen1239-1","Phende, DR of the Congo","phen1239","Phende","pem","Africa",-5.64735,19.8275,"Atlantic-Congo","Phende.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo. February 12, 2012.",NA,"","Phende has a numeral system.",""
"703","phen1239-2","Phende, DR of the Congo","phen1239","Phende","pem","Africa",-5.64735,19.8275,"Atlantic-Congo","Phende.htm","Rev. Nlandu Mukoko Mpanzu and Mr. B. Bukas Yakabuul, Societe Bibilique du Zaire, Kinshasa, Rép. du Zaire / Bible society of Zaire, Rep. of Zaire ( now DR of the Congo), October 16, 1995.",NA,"","Phende has a numeral system.",""
"704","phui1238-1","Phuie (Puguli), Burkina Faso","phui1238","Phuie","pug","Africa",11.02348,-3.47165,"Atlantic-Congo","Phuie.htm","Mr. Kevin Warfel, Summer Institute of Linguistics, Burkina Faso, ̩August 8, 1996, December 7, 2007.","vigesimal","","Phuie has a vigesimal numeral system. The are two options for 9, 19 and 29, the word 'tʰõ̀' means 'is lacking', so 29 can be expressed as 'mááɡí nì fí dùdúmí tʰõ̀' = ( 20 plus 10, one is lacking ). Phuien has high tone ( marked with an acute accent, á), low tone ( marked with grave accent, à), automatic downstep, also called downdrift (unmarked) and non-automatic downstep (marked with a superscripted exclamation point  ).",""
"705","pimb1238-1","Gongwe, Tanzania","pimb1238","Pimbwe","piw","Africa",-6.81358,31.4289,"Atlantic-Congo","Gongwe.htm","Dr. Yuko Abe, Tokyo University of Foreign Studies, Tokyo, Japan, June 23, 2009.",NA,"","Gongwe is a language spoken between Pimbwe (M.13) and Bende(F.12). The identification of this language has not been clear yet, but most probably Gongwe is rather Pimbwe origin and strongly affected by Bende.",""
"706","pimb1238-2","Pimbwe, Tanzania","pimb1238","Pimbwe","piw","Africa",-6.81358,31.4289,"Atlantic-Congo","Pimbwe.htm","Dr. Oliver Stegen, SIL International, Tanzania, May 20, 2013.","decimal","","Pimbwe has a decimal system with some loanwords from Swahili.",""
"707","pinj1243-1","Pinji (Apindji), Gabon","pinj1243","Pinji","pic","Africa",-1.90305,11.223,"Atlantic-Congo","Pinji.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France,January 5, 1996. Updated data with tones provided by: Ms. Rébecca Grollemund, doctorante. University of Lyon, France, March 19, 2008.","decimal","","Pinji has a decimal system.",""
"708","piny1238-1","Pinyin, Cameroon","piny1238","Pinyin","pny","Africa",5.7991,10.0682,"Atlantic-Congo","Pinyin.htm","Mr. Njeck Mathaus through Dr. Robert Hedinger, Summer Institute of Linguistics, Cameroun. July 23, 2007.",NA,"",NA,""
"709","poko1261-1","Kipfokomu, Kenya","poko1261","Pokomo","pkb","Africa",-2.31587,40.2897,"Atlantic-Congo","Pokomo-Lower.htm","Mr. Vincent Hiribae, Bible Translation & Literacy (E.A), Kenya, May 7, 2018, September 30, 2018.",NA,"","The above data came from Kipfokomo or Lower Pokomo spoken in Tana River County, Kenya. Lower Pokomo is not a tonal language.",""
"710","poko1261-2","Kipfokmo Lower Pokomo), Kenya","poko1261","Pokomo","pkb","Africa",-2.31587,40.2897,"Atlantic-Congo","Pokomo-Lower.htm","Mr. Jon Hampshire, BTL ( Bible Translations, East Africa), Kenya, January 6, 1993.",NA,"","It was not sure if the above data came from Lower Pokomo or Upper Pokomo.",""
"711","pomo1271-1","Pol (Pomo), Cameroon, Congo","pomo1271","Pol","pmm","Africa",4.243,13.446,"Atlantic-Congo","Pol.htm","Mr. John Philips. SIL International, Congo, December 16, 2009. Informantː Ahousso, Jean-Aaron. Born about 1940 in Bomanzoko, on the Sangha River, north of Ouesso.","decimal","","Pol has a decimal system. Pomo is spoken in Sangha Region, north of Ouesso, on borders with Cameroon and Central African Republic. Not in Central African Republic. Alternate names: Pol, Pori, Pul, Congo Pol. Pomo has a decimal system. Please note that the ''tç'' in number 6 is a voiceless palatal plosive.",""
"712","pong1250-1","Pongu (Pangu), Nigeria","pong1250","Pongu","png","Africa",10.0823,6.3745,"Atlantic-Congo","Pongu.htm","Mr. James MacDonnell, Summer Institute of Linguistics, January 22, 2007.","decimal","","Pongu has a decimal numeral system. Thousand is a Hausa loanword.",""
"713","pula1262-1","Pular, Guinea, Senegal, Mali","pula1262","Pular","fuf","Africa",12.1826,-12.7338,"Atlantic-Congo","Pular-Fouta-Djallon.htm","Mr. and Mrs. Jim and Karen Bettison, Pioneer Bible Translators in Guinea, May 3, 2007","quinary AND decimal","","Pular has a quianry-decimal system. The phonetic symbols ː [ɗ ] is an implosive stop. The conversions between traditional phonetic symbols and IPA areː č=[t͡ʃ], j=[d͡ʒ ] and y=[ j].",""
"714","pula1263-1","Pulaar, Senegal, Mauritania","pula1263","Pulaar","fuc","Africa",13.8694,-13.4482,"Atlantic-Congo","Pulaar.htm","Dr. Rebecca Cover, Department of linguistics, Ohio State University, Columbus, Ohio, USA, April 22, 2015.","quinary AND decimal","","Pulaar has a quinary-decimal system similar to Pular. This language is spoken in northern Senegal and Mauritania, slight differences in dialects elsewhere in Senegal and beyond.",""
"715","punu1239-1","Punu (Ipunu), Gabon, Congo","punu1239","Punu","puu","Africa",-2.67362,11.6714,"Atlantic-Congo","Punu.htm","Dr. Jean A. Blanchon, University of Lyon, France, January 20, 1999.","decimal","","Punu has a decimal system. There is a loanword 'tó ̂sínì' from English. The special tone mark 'á ̂' and 'ó ̂' as in numbers 7 and 1000 is used to express a tone falling from a supra-high level.",""
"716","putu1241-1","Utugwang-Irungene-Afrike, Nigeria","putu1241","Utugwang-Irungene-Afrike","afe","Africa",6.65923,8.96041,"Atlantic-Congo","Utugwang-Irungene-Afrike.htm","Rev. Kierien Ekpang Ayugha (LCN/LBT), Lutheran Church of Nigeria / Lutheran Bible Translators, Nigeria, March 15, 2014.","vigesimal","","Utugwang [Útùkʷâŋ] is spoken in Obudu LGA, Cross River State, Nigeria. This language has a vigesimal numeral system similar to that of Bekwarra.",""
"717","resh1242-1","Reshe (Tsureshe), Nigeria","resh1242","Reshe","res","Africa",10.77046,4.62395,"Atlantic-Congo","Reshe.htm","Rev. H. Apollos Agamalafiya, Wycliffe Bible Translator, Nigeria. September 6, 2010.","decimal","","Reshe has a decimal numeral system. There is a loanword from Hausa for thousand.",""
"718","rund1242-1","Rundi, Burundi, Uganda","rund1242","Rundi","run","Africa",-2.94,29.97,"Atlantic-Congo","Rundi.htm","Dr. Jean Ntakirutimana, Brock University, St. Catharines, Ontario, Canada, August 3, 2007.",NA,"","Rundi (Kirundi) has a numeral system similar to that of Rwanda. Like most Bantu languages, in Kirundi, one can count without specifying the noun class of object to be counted.",""
"719","rwaa1238-1","Rwa (Kirwa), Tanzania","rwaa1238","Rwa","rwk","Africa",-3.42862,36.7686,"Atlantic-Congo","Rwa.htm","Dr. Daisuke Shinagawa, Nagoya University, Nagoya, Japan (日本名古屋大学), July 25, 2008.",NA,"","Rwa has a numeral system similar to that of Kimochi. The numeral 'ten' has two forms; One is ikumí which is regular descendant of the Proto Bantu form * i-kʊmí. The other is muunɡo, which is morphologically analyzed as [mu-unɡo] (pl. miingo) and its lexical meaning is something like ''region / area that covers several villages''. Specific semantic relation between the two concepts has not yet been clear. The numbers ''11 to 19'', ''30 to 90'' and ''200'' with an asterisks were taken from a book by German missionary published in 1993. Tonal information is not provided in that book. The symbol ''Nʼ'' as in number 8 represents a syllabic post-alveolar nasal and is pronounced as palatal nasal [ɲ] in the word final position. Nominals from ''1'' to ''6'' are grammatically agreed with its head noun, while numbers ''7'' and higher are not, i.e., the prefix of the former ( ki- in 1 and fi- in 2 to 6) is automatically selected depending on the ''noun class'' of its NP.",""
"720","saaf1238-1","Saafi-Saafi (Safen), Senegal","saaf1238","Saafi-Saafi","sav","Africa",14.625,-17.0568,"Atlantic-Congo","Saafi-Saafi.htm","Mr. Hillebrand Dijkstra, Summer Institute of Linguistics, Senegal, December 4, 1998.","quinary AND decimal","","Safen has a quinary-decimal system. They use Wolof loan 'ˈdʒuniːi' for thousand.",""
"721","saam1283-1","Saamia (Luyia), Kenya, Uganda","saam1283","Saamia","lsm","Africa",0.3652,34.0335,"Atlantic-Congo","Luyia-Saamia.htm","Dr. Aurah Violet, Linguistics, Pwani University, Kenya. February 10, 2013.","decimal","","Luyia or Saamia has a decimal system with some loanwords from Swahili. The above data are taken from Olulogooli dialect of Luluyia language.",""
"722","saam1283-2","Saamia (Luyia), Kenya, Uganda","saam1283","Saamia","lsm","Africa",0.3652,34.0335,"Atlantic-Congo","Luyia-Saamia.htm","Mr. Geoffrey Wafula, BTL (Bible Translation & Literacy, East Africa), Kenya, February 20, 1996.","decimal","","Luyia or Saamia has a decimal system with some loanwords from Swahili.",""
"723","safa1243-1","Safaliba, Ghana","safa1243","Safaliba","saf","Africa",8.93768,-2.58467,"Atlantic-Congo","Safaliba.htm","Mr. Paul Schaefer, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, December 19, 2008.",NA,"","Safaliba is a small language (<7000 speakers) within the Gonja kingdom and as such some speakers use borrowed words (usually from Gonja) for some of the larger numbers (30, 50, and onwards: i.e. adisa, adunu, etc.). The list above contains the number words which are still commonly considered to be “true Safaliba” and not borrowed, and are still in current use among speakers age 40+ and some of the younger generation depending on individual factors. Some younger speakers who do not use the Gonja words, use the above list but substitute /pee/ ‘ten’ for /kporigo/ (which is obviously an ‘older’ word for ‘ten’) when the words is used in combination with ‘toko’ for the numbers between 20 and 100. Finally, a few additional different words have been reported for some of the smaller numbers (<10), but these are only known by some of the very elderly (age 65+) and are not in current usage. Safaliba has two tones (High and Low), which have both lexical and grammatical functions. Automatic downstep causes high tones following low tones to have a lower pitch than the previous high tone. Sometimes a lowered high tone occurs following a high tone—this is marked by the down-step symbol (IPA [́] as in the word ànáásí 'four', above), but since its pitch is lowered to exactly the same degree as a ordinary high tone with automatic downstep, such tones are analyzed as “downstepped high tones” and not a third (“mid”) tone. There are additional reasons based on tonal processes in the phonology which also support this analysis, unfortunately they cannot be described in this short summary.",""
"724","saka1287-1","Sakata, DR of the Congo, Congo","saka1287","Sakata","skt","Africa",-2.85653,17.9669,"Atlantic-Congo","Sakata.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo, February 12, 2012.","decimal","","Sakata has a decimal numeral system.",""
"725","sake1247-1","Sake, Gabon","sake1247","Sake","sak","Africa",0.25188,11.787,"Atlantic-Congo","Sake.htm","Miss Soraya Mokrani, Doctorante, Dynamique Du Langage, University of Lyon, Lyon, France. July 26, 2011.","decimal","","Sake has a decimal system with a special form for number 7.",""
"726","sake1247-2","Sake, Gabon","sake1247","Sake","sak","Africa",0.25188,11.787,"Atlantic-Congo","Sake.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France, December 2, 1995.","decimal","","Sake has a decimal system with a special form for number 7.",""
"727","samb1305-1","Samba Leko, Cameroon, Nigeria","samb1305","Samba Leko","ndi","Africa",8.19236,11.7366,"Atlantic-Congo","Samba-Leko.htm","Mr. Lars Lode, EELC ( Eglise Evangelique Lutherieen de Cameroun), Adamawa, Cameroun, November 14, 1994","vigesimal","","Samba Leko has a vigesimal system with a special structure for the number 'nine'. When informant was asked numbers above 100, there was much hesitation. The above data were based on south dialect.",""
"728","samb1311-1","Chamba-Daka, Adawama, Nigeria","samb1311","Samba Daka","ccg","Africa",8.06905,11.7077,"Atlantic-Congo","Chamba-Daka.htm","Mr.Ibrahim Dama Netongsumenbe through Mr. Kaduwe Ornan, Bwatye Bible Translator, Nigeria, July 20, 2019.",NA,"","Chamba-Daka has a complicated numeral system with special forms numbers 8 and 10. With the exception for the number 9, the new data is nearly equivalent to that of the old data recorded by Dr. Raymond Boyd some years ago. The big numbers for 400 and 800 are respectivelyː 400. nōː tûːnābūm-nàːsá; 800. nōː tûːnābūm-dùtímkə́ɾə́ɾə́",""
"729","samb1311-2","Chamba-Daka, Adawama, Nigeria","samb1311","Samba Daka","ccg","Africa",8.06905,11.7077,"Atlantic-Congo","Chamba-Daka.htm","Dr. Raymond Boyd, CNRS-LLACAN (The Centre National de la Recherche Scientifique (National Center for Scientific Research), Paris, France, June 8, 2006.",NA,"","Chamba-Daka has a complicated numeral system with special forms numbers 8 and 10. The linker 'bàà' is recorded as a verb meaning 'bud' or 'flower' (as a plant). The word 'mūm' means 'mouth, and is used symbolically for 'person', 'nōo' is a descriptive term meaning 'productive, spacious, or 'left (hand) and used referentially for 'enveloping parts of plants' and 'dense vegetation', 'bùm' means 'place, time', 'méém' means 'children'. Traditionally, counting would rarely have been done above '20'. The rest of the number system must be considered a fairly recent innovation, which may have been based on a model in another language; if so, this language has not yet been identified. There is another different system for counting money.",""
"730","sang1331-1","Kisanga, DR of the Congo","sang1331","Sanga (Democratic Republic of Congo)","sng","Africa",-10.0236,26.8462,"Atlantic-Congo","Kisanga.htm","Dr. Anneleen Van der Veken, Royal Museum for Central Africa – Linguistics, Tervuren, Belgium, February 2, 2009.","decimal","","Kisanga has a decimal numeral system. Hundred and thousand are loanwords from Swahili.",""
"731","sang1333-1","Sangu (Isangu), Gabon","sang1333","Sangu (Gabon)","snq","Africa",-1.52694,11.9098,"Atlantic-Congo","Sangu.htm","Dr. Jean A. Blanchon, University of Lyon, France, January 20, 1999.","decimal","","Sangu has a decimal system. There is a loanword 'tôsìnì' from English 'thousand '.",""
"732","saxw1241-1","Saxwe-Gbe, Benin","saxw1241","Saxwe Gbe","sxw","Africa",6.58269,1.92015,"Atlantic-Congo","Saxwe-Gbe.htm","Mr. Josh Ham, SIL International, Togo-Benin, July 2, 2009.",NA,"","Saxwe-Gbe has a rather complicated numeral system similar to that of Fon-Gbe. Here at long last are the Saxwe numeral data. A few notes: 1) Please disregard the yellow highlighting. For some reason, Word did not allow me to type a consonant followed by ṹ. When I tried to do that, it transformed the ṹ into a copy of the preceding consonant. In other words, when I typed ""kōnũ̀kṹwê"" it gave me ""kōnũ̀kkwê"". I don't know why it did this; I've never seen anything like it before. When I highlighted some letters, I obtained the correct form. So the highlighting isn't there to signal anything, just to ensure that the proper form shows. 2) For the number 1, there are two forms. When counting in the abstract, you use ɑ̀ɖé. So ""one, two, three, four..."" would be ɑ̀ɖé, òwê, ɑ̀tɔ̃̂, ɛ̀nɛ̃̂... But if you want to count actual items, for instance ""one car"" or ""one mango"", you'd use ɖókpó. 3) I can give you morpheme-by-morpheme breakdowns of the longer numbers if you want. For example, 27 is ""20 5 and 2"". 4) I'm not sure that there's a good word for 1000. Traditional counting doesn't go that high. It took my language assistant a while to come up with kótókṹ, so that may not be a very authentic Saxwe word. I don't know. 5) I'm just at the beginning of my language learning, so these transcriptions may not be perfect!",""
"733","sehw1238-1","Sehwi, Ghana","sehw1238","Sehwi","sfw","Africa",6.3172,-2.73146,"Atlantic-Congo","Sehwi.htm","Mr. Sammy Ntumy, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, April 11, 2002.","decimal","","Sehwi has a decimal system of counting.",""
"734","seki1238-1","Seki, Gabon, Equatorial Guinea","seki1238","Seki","syi","Africa",1.52302,9.79206,"Atlantic-Congo","Seki.htm","Dr. Yvonne Bastin, Royal Musuem for Central Africa (Musée Royal de l'Afrique Centrale), Université Libre de Bruxelles, Belgium, November 30, 1993.","decimal","","Seki has a decimal system with a five-base substructure.",""
"735","sekp1241-1","Sekpele, Ghana","sekp1241","Sekpele","lip","Africa",7.16751,0.5886,"Atlantic-Congo","Sekpele.htm","Dr. Cephas Delalorm, Postgraduate Research, SOAS, University of London, London, U.K., December 21, 2012.","decimal","","Sekpele has a decimal system. The numbers 8 and 9 in basic numerals are different from those in compound and tens.",""
"736","sekp1241-2","Sekpele, Ghana","sekp1241","Sekpele","lip","Africa",7.16751,0.5886,"Atlantic-Congo","Sekpele.htm","Dr. Andy Ring, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, October 11, 2007.","decimal","","Sekpele has a decimal system. The numbers 8 and 9 in basic numerals are different from those in compound and tens.",""
"737","sele1249-1","Selee (Santrokofi), Ghana","sele1249","Selee","snw","Africa",7.17462,0.42458,"Atlantic-Congo","Selee.htm","Dr. Andy Ring, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, October 11, 2007.","decimal","","Selee has a decimal system of counting.",""
"738","seng1278-1","Sengele, DR of the Congo, Congo","seng1278","Sengele","szg","Africa",-1.92256,17.2965,"Atlantic-Congo","Sengele.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo, April 21, 2012.","decimal","","Sengele or Kɛsɛ́ŋɡɛlɛ has a decimal system. The data is taken from kɛmbɛ́lɔ dialect. Note that the symbol [ɱ] is a 'labio-dental nasal'.",""
"739","sere1260-1","Sereer-Sine, Senegal, Gambia","sere1260","Sereer","srr","Africa",13.8941,-16.3916,"Atlantic-Congo","Serer-Sine.htm","Dr. Marie Renaudier, PhD in Linguistics, University Lyon 2 / Dynamique Du Langage, France. November 19, 2012. Reference: Faye, W. C., 1979, Etude morphosyntaxique du sereer singandrum.","quinary AND decimal","","Sereer-Sine has a quinary, decimal system. This data was taken from variety of Sine. Serer-Sine is toneless language. The phonetic symbols ː [ɓ] and [ɗ] are implosive; [x] is a palatal fricative and [q] is an uvular stop. The data presented in Makela seems quiet similar to the data presented in Faye (1979). It must be the same variety. qarɓeen is a contraction for qarɓay –in (I don't know yet what this suffix could mean) qarɓay seems to be the plural of xarɓay which probably evolved to xarbaxay indeed plural in sereer can be marked by an initial consonant mutation",""
"740","sere1260-2","Serer-Sine, Senegal, Gambia","sere1260","Sereer","srr","Africa",13.8941,-16.3916,"Atlantic-Congo","Serer-Sine.htm","Ms. Katriina Mäkelä, La Mission Lutherienne du Senegal / Lutheran Mission of Senegal, Senegal, April 19, 1989.","quinary AND decimal","","Serer-Sine has a quinary, decimal system. Hundred and thousand are loanwords from Fula and Wolof. Serer-Sine is toneless language. Note that the phonetic symbolsː [ɓ] and [ɗ] are implosive; [x] is a palatal fricative and [q] is an uvular stop or afflictive [ɣ] ?.",""
"741","sham1280-1","Shambala, Tanzania","sham1280","Shambala","ksb","Africa",-4.8,38.29,"Atlantic-Congo","Shambala.htm","Dr. Justin Willis, The British Institute in Eastern Africa, Nairobi, Kenya, April 6, 1994.","decimal","","Shambala has a decimal system.",""
"742","shem1239-1","Shempire Senoufo (Fourou), Mali","shem1239","Shempire Senoufo","seb","Africa",10.4867,-6.37129,"Atlantic-Congo","Senufo-Shempire.htm","Mr. Thomas R. Requadt, Shempire Bible Translator, July 5, 2008","vigesimal","","The Fourou dialect of Shempire Senoufo has a vigesimal system of counting with substructure for number 6 to 9. The vowels are pretty straight forward as well as the consonants. The Shempire people here in Fourou are more and more adopting the Bambara numerals and if this continues I would say that within a couple of generations the Shempire numeral system will disappear. The reason for this is that the Bambara system is used in the market and it is a whole lot easier than the Shempire system. Updated data with tones needed.",""
"743","shem1239-2","Shempire Senoufo (Tengrela), Côte d'Ivoire","shem1239","Shempire Senoufo","seb","Africa",10.4867,-6.37129,"Atlantic-Congo","Senufo-Shempire.htm","Mr. Thomas R. Requadt, Shempire Bible Translator, July 5, 2008.","vigesimal","","The Tengrela dialect of Shempire Senoufo has a vigesimal system of counting with substructure for number 6 to 9.",""
"744","sher1258-1","Sherbro, Sierra Leone","sher1258","Sherbro","bun","Africa",7.77585,-12.7405,"Atlantic-Congo","Sherbro.htm","Reference sourceː Walter J. Pichl, 'Sherbro', in M. E. Kropp Dakubu ed., 'West African Language Data Sheets, Volume II, West African Linguistics Society, 1977.","quinary AND vigesimal","","Sherbro has a quinary, vigesimal system. 20 is derived from koŋ õ no̠ means ''finished it is man'', 40 is finished men two and 60 is finished men three'', but 70 80 and 90 used the word ''bul'', the meaning of which is unknown. hundreds and thousands are loanwords from English.",""
"745","shii1238-1","Shi (Mashi), DR of the Congo","shii1238","Shi","shr","Africa",-2.55777,28.6122,"Atlantic-Congo","Shi.htm","Dr. Yvonne Bastin, Royal Musuem for Central Africa (Musée Royal de l'Afrique Centrale), Université Libre de Bruxelles, Belgium, November 30, 1993.","decimal","","Shi has a decimal system similar to that of Fuliiru.",""
"746","shon1251-1","Shona, Zimbabwe, Botswana","shon1251","Shona","sna","Africa",-17.20849,29.75725,"Atlantic-Congo","Shona.htm","Dr. Alec Pongweni, Department of English, University of Botswana, Gaborne, Botswana, February 10, 2009.","decimal","","Shona has a decimal system with special structure for number 9.",""
"747","sici1249-1","Sìcìté Senoufo, Mali, Burkina Faso","sici1249","Sìcìté Sénoufo","sep","Africa",11.1789,-5.28932,"Atlantic-Congo","Senufo-Sicite.htm","Ms. Anne Garber Kompaoré, Mennonite Mission, Burkina Faso, November 18, 1995.","vigesimal","","Sìcìte Senoufo has a vigesimal system of counting with five-based substructure. In dialect of Sokouraba, people use kāzɛ̄ɛm̀bē for 'seven' and nìkĩ̀ndáʔá for 'nine' (nìkĩ̀ndáʔá means ' one take off ). In dialect of Oueleni, they replace 'ɡ͡be-' with 'tūū' in formation of the tens. 400 is the top number in Sìcìte Senoufo system. For counting money, they usually switch to Dioula loanwords mixing with Senoufo numbers for higher amounts 'wàà nìkĩ̀' for 1000 and 'wàà sɔ̃̀ɔ̃̀nì' for 2000.",""
"748","sigh1238-1","Sighu (Siwu), Gabon","sigh1238","Sighu","sxe","Africa",-0.95605,13.1214,"Atlantic-Congo","Sighu.htm","Miss Soraya Mokrani, Doctorante, Dynamique Du Langage, University of Lyon, Lyon, France. July 26, 2011.","decimal","","Sighu or Siwu has a decimal system similar to that of Njebi.",""
"749","sigh1238-2","Sighu, Gabon","sigh1238","Sighu","sxe","Africa",-0.95605,13.1214,"Atlantic-Congo","Sighu.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France, January 5, 1996.","decimal","","Sighu has a decimal system similar to that of Njebi.",""
"750","sima1258-1","Simaa (Mwenyi), Zambia","sima1258","Simaa","sie","Africa",-15.7434,22.6455,"Atlantic-Congo","Simaa-Mwenyi.htm","Dr. Nancy C. Kula, Department of Language and Linguistics University of Essex, UK, Dr. Mildred Wakumelo-Nkolola and Namabanda Mundia, Department of Literature and Languages, University of Zambia, Lusaka, Zambia. November 20, 2012.","quinary","","Mwenyi has a quinary numeral system.",""
"751","sira1266-1","Sira (Gisira), Gabon","sira1266","Sira","swj","Africa",-1.78084,10.4635,"Atlantic-Congo","Sira.htm","Dr. Jean A. Blanchon, University of Lyon, France, January 20, 1999.",NA,"","Sira number 7 is apparently (4+ 3), though the phase used is obscure, 9 means that ' one is lacking' ( to make up 10). There is a loanword 'tósə̀nì' from English 'thousand'.",""
"752","siss1242-1","Sissala, Burkina Faso","siss1242","Sissala of Burkina Faso","sld","Africa",11.0916,-2.38217,"Atlantic-Congo","Sissala.htm","Ms. Rhonda Hartell, Summer Institute of Linguistics, Burkina Faso, January 20, 1990.","vigesimal","","Sissala has a has a vigesimal system",""
"753","siwu1238-1","Siwu (Akpafu ), Ghana","siwu1238","Siwu","akp","Africa",7.23811,0.44362,"Atlantic-Congo","Siwu.htm","Dr. Andy Ring, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, October 11, 2007.","decimal","","Siwu has a decimal system of with special forms for 7, 8 and 9.",""
"754","siza1240-1","Sizaki, Tanzania","siza1240","Sizaki","szk","Africa",NA,NA,"Atlantic-Congo","Sizaki.htm","Ms. Michelle Smith and Ms. Holly Higgins, SIL International, Tanzania. August, 2007.","decimal","","Sizaki has a decimal system.",""
"755","siza1240-2","Sizaki, Tanzania","siza1240","Sizaki","szk","Africa",NA,NA,"Atlantic-Congo","Sizaki.htm","anonymous contributor, University of Dar es Salaam, Tanzania, May 26, 1994.","decimal","","Sizaki has a decimal system of counting.",""
"756","soga1242-1","Soga, Uganda","soga1242","Soga","xog","Africa",0.40456,33.3942,"Atlantic-Congo","Soga.htm","Mr. Richard Nzogi, Summer Institute of Linguistics, Uganda, December 2, 2008.",NA,"","Soga has a numeral system very similar to that of Gwere.",""
"757","somy1238-1","Somyev (Kila Yang), Nigeria","somy1238","Somyev","kgt","Africa",6.90525,11.4826,"Atlantic-Congo","Somyev.htm","Dr. Bruce Connell, University of Oxford, UK, August 17, 2007.","quinary AND decimal","","Somyev has a quinary, decimal numeral system.The language appears to be diminishing in use. There were missing terms for the compound numbers and, 200, 1000 and 2000.",""
"758","song1299-1","Nsong, DR of the Congo","song1299","Nsong-Mpiin","soo","Africa",-4.55057,18.4978,"Atlantic-Congo","Nsong.htm","Mr. Joseph Koni Muluwa, PhD Student. Linguistics - African languages, Royal Museum for Central Africa, Belgium. November 29, 2007.",NA,"","Nsong is a Bantu language of B85F, not mentioned in ""Ethnologue"".",""
"759","song1299-2","Songo, DR of the Congo","song1299","Nsong-Mpiin","soo","Africa",-4.55057,18.4978,"Atlantic-Congo","Songo.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo. February 22, 2012.","decimal","","Songo has a decimal numeral system similar to that of Mpiin language. Songo is a Bantu B80 language but in 'Ethnologue', it has been regarded as an unclassified language.",""
"760","song1303-1","Songye, DR of the Congo","song1303","Songe","sop","Africa",-5.71993,25.2765,"Atlantic-Congo","Songye.htm","Rev. Nlandu Mukoko Mpanzu and Mr. B. Bukas- Yakabuul, 16 October, 1995 Socire Bibilique du Zaire, Kinshasa, Rép. du Zaire / Bible society of Zaire, Rep. of Zaire ( now DR of the Congo)",NA,"","Songye has a numeral system very similar to that of Luba-Kasai. Updated data in phonemic transcriptions with tones needed.",""
"761","sout2778-1","Southern Kissi, Sierra Leone","sout2778","Southern Kisi","kss","Africa",8.32448,-10.3377,"Atlantic-Congo","Kissi-Southern.htm","Prof. Tucker Childs, Portland State University, Portland, USA, May 30, 2007.","quinary AND decimal","","Southern Kissi has a quinary, decimal system.",""
